Device Name,IP Address,Latency (ms),Packet Loss (%),Timestamp
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:17:14
Cloudflare DNS,1.1.1.1,38.0602,0.0,2026-05-02 13:16:57
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:16:54
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:16:47
Google DNS,8.8.8.8,40.2026,0.0,2026-05-02 13:16:39
Local Machine,127.0.0.1,0.557661,0.0,2026-05-02 13:16:39
Router1,8.8.8.8,41.7795,0.0,2026-05-02 13:16:36
Localhost,127.0.0.1,1.00088,0.0,2026-05-02 13:16:36
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:16:33
Cloudflare DNS,1.1.1.1,58.2674,0.0,2026-05-02 13:16:16
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:16:13
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:16:05
Google DNS,8.8.8.8,36.5,0.0,2026-05-02 13:15:58
Local Machine,127.0.0.1,0.517845,0.0,2026-05-02 13:15:58
Router1,8.8.8.8,46.0639,0.0,2026-05-02 13:15:55
Localhost,127.0.0.1,0.435352,0.0,2026-05-02 13:15:55
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:15:52
Cloudflare DNS,1.1.1.1,60.8175,0.0,2026-05-02 13:15:35
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:15:32
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:15:24
Google DNS,8.8.8.8,168.932,0.0,2026-05-02 13:15:17
Local Machine,127.0.0.1,0.446081,0.0,2026-05-02 13:15:17
Router1,8.8.8.8,43.519,0.0,2026-05-02 13:15:14
Localhost,127.0.0.1,0.538111,0.0,2026-05-02 13:15:14
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:15:11
Cloudflare DNS,1.1.1.1,61.7681,0.0,2026-05-02 13:14:54
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:14:50
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:14:43
Google DNS,8.8.8.8,165.972,0.0,2026-05-02 13:14:36
Local Machine,127.0.0.1,0.497341,0.0,2026-05-02 13:14:36
Router1,8.8.8.8,132.691,0.0,2026-05-02 13:14:33
Localhost,127.0.0.1,0.500917,0.0,2026-05-02 13:14:33
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:14:29
Cloudflare DNS,1.1.1.1,72.3155,0.0,2026-05-02 13:14:12
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:14:09
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:14:02
Google DNS,8.8.8.8,73.6411,0.0,2026-05-02 13:13:55
Local Machine,127.0.0.1,0.485897,0.0,2026-05-02 13:13:55
Router1,8.8.8.8,39.7201,0.0,2026-05-02 13:13:51
Localhost,127.0.0.1,0.658512,0.0,2026-05-02 13:13:51
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:13:48
Cloudflare DNS,1.1.1.1,47.7774,0.0,2026-05-02 13:13:31
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:13:28
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:13:21
Local Machine,127.0.0.1,0.711679,0.0,2026-05-02 13:13:14
Google DNS,8.8.8.8,111.77,0.0,2026-05-02 13:13:13
Router1,8.8.8.8,73.5846,0.0,2026-05-02 13:13:10
Localhost,127.0.0.1,0.55337,0.0,2026-05-02 13:13:10
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:13:07
Cloudflare DNS,1.1.1.1,122.03,0.0,2026-05-02 13:12:50
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:12:46
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:12:39
Google DNS,8.8.8.8,70.5547,0.0,2026-05-02 13:12:32
Local Machine,127.0.0.1,0.507355,0.0,2026-05-02 13:12:32
Router1,8.8.8.8,41.0256,0.0,2026-05-02 13:12:29
Localhost,127.0.0.1,0.49758,0.0,2026-05-02 13:12:29
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:12:26
Cloudflare DNS,1.1.1.1,72.9461,0.0,2026-05-02 13:12:08
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:12:05
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:11:58
Google DNS,8.8.8.8,37.1637,0.0,2026-05-02 13:11:51
Local Machine,127.0.0.1,0.451326,0.0,2026-05-02 13:11:51
Router1,8.8.8.8,37.7641,0.0,2026-05-02 13:11:48
Localhost,127.0.0.1,0.602007,0.0,2026-05-02 13:11:48
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:11:45
Cloudflare DNS,1.1.1.1,67.6036,0.0,2026-05-02 13:11:27
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:11:24
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:11:17
Google DNS,8.8.8.8,32.7919,0.0,2026-05-02 13:11:10
Local Machine,127.0.0.1,0.710011,0.0,2026-05-02 13:11:10
Localhost,127.0.0.1,0.65589,0.0,2026-05-02 13:11:07
Router1,8.8.8.8,51.8553,0.0,2026-05-02 13:11:06
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:11:03
Cloudflare DNS,1.1.1.1,85.4502,0.0,2026-05-02 13:10:46
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:10:43
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:10:36
Google DNS,8.8.8.8,33.8151,0.0,2026-05-02 13:10:29
Local Machine,127.0.0.1,0.488043,0.0,2026-05-02 13:10:29
Router1,8.8.8.8,33.6237,0.0,2026-05-02 13:10:25
Localhost,127.0.0.1,0.518084,0.0,2026-05-02 13:10:25
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:10:22
Cloudflare DNS,1.1.1.1,32.3343,0.0,2026-05-02 13:10:05
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:10:02
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:09:55
Google DNS,8.8.8.8,87.5647,0.0,2026-05-02 13:09:48
Local Machine,127.0.0.1,0.44179,0.0,2026-05-02 13:09:48
Router1,8.8.8.8,132.406,0.0,2026-05-02 13:09:45
Localhost,127.0.0.1,0.361919,0.0,2026-05-02 13:09:45
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:09:41
Cloudflare DNS,1.1.1.1,34.0776,0.0,2026-05-02 13:09:24
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:09:21
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:09:14
Google DNS,8.8.8.8,35.2185,0.0,2026-05-02 13:09:07
Local Machine,127.0.0.1,0.411272,0.0,2026-05-02 13:09:07
Router1,8.8.8.8,37.2648,0.0,2026-05-02 13:09:04
Localhost,127.0.0.1,0.448942,0.0,2026-05-02 13:09:04
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:09:01
Cloudflare DNS,1.1.1.1,95.1338,0.0,2026-05-02 13:08:44
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:08:40
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:08:33
Google DNS,8.8.8.8,31.7237,0.0,2026-05-02 13:08:26
Local Machine,127.0.0.1,0.424385,0.0,2026-05-02 13:08:26
Router1,8.8.8.8,32.687,0.0,2026-05-02 13:08:23
Localhost,127.0.0.1,0.450134,0.0,2026-05-02 13:08:23
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:08:20
Cloudflare DNS,1.1.1.1,56.9389,0.0,2026-05-02 13:08:03
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:08:00
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:07:52
Google DNS,8.8.8.8,46.16,0.0,2026-05-02 13:07:45
Local Machine,127.0.0.1,0.620365,0.0,2026-05-02 13:07:45
Router1,8.8.8.8,36.9532,0.0,2026-05-02 13:07:42
Localhost,127.0.0.1,0.473976,0.0,2026-05-02 13:07:42
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:07:39
Google DNS,8.8.8.8,33.95,0.0,2026-05-02 13:07:22
Cloudflare DNS,1.1.1.1,29.8481,0.0,2026-05-02 13:07:22
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:07:19
Google DNS,8.8.8.8,33.2,0.0,2026-05-02 13:07:17
Google DNS,8.8.8.8,35.49,0.0,2026-05-02 13:07:12
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:07:12
Google DNS,8.8.8.8,53.9,0.0,2026-05-02 13:07:07
Google DNS,8.8.8.8,33.1643,0.0,2026-05-02 13:07:05
Local Machine,127.0.0.1,0.874996,0.0,2026-05-02 13:07:05
Router1,8.8.8.8,31.523,0.0,2026-05-02 13:07:01
Localhost,127.0.0.1,0.442505,0.0,2026-05-02 13:07:01
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:07:00
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:06:58
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:06:58
Cloudflare DNS,1.1.1.1,79.8967,0.0,2026-05-02 13:06:41
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:06:38
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:06:31
Google DNS,8.8.8.8,31.1229,0.0,2026-05-02 13:06:24
Local Machine,127.0.0.1,0.399351,0.0,2026-05-02 13:06:24
Router1,8.8.8.8,58.2001,0.0,2026-05-02 13:06:21
Localhost,127.0.0.1,0.427008,0.0,2026-05-02 13:06:21
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:06:17
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:06:07
Cloudflare DNS,1.1.1.1,37.7054,0.0,2026-05-02 13:06:00
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:05:57
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:05:50
Google DNS,8.8.8.8,42.196,0.0,2026-05-02 13:05:43
Local Machine,127.0.0.1,0.49901,0.0,2026-05-02 13:05:43
Router1,8.8.8.8,46.6282,0.0,2026-05-02 13:05:40
Localhost,127.0.0.1,0.43869,0.0,2026-05-02 13:05:40
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:05:37
Cloudflare DNS,1.1.1.1,47.5259,0.0,2026-05-02 13:05:20
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:05:16
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:05:16
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:05:11
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:05:09
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:05:06
Google DNS,8.8.8.8,60.601,0.0,2026-05-02 13:05:02
Local Machine,127.0.0.1,0.577927,0.0,2026-05-02 13:05:02
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:05:01
Router1,8.8.8.8,38.0106,0.0,2026-05-02 13:04:59
Localhost,127.0.0.1,0.532389,0.0,2026-05-02 13:04:59
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:04:56
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:56
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:51
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:46
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:41
Cloudflare DNS,1.1.1.1,42.8691,0.0,2026-05-02 13:04:39
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:36
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:36
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:31
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:04:29
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:26
Local Machine,127.0.0.1,0.923872,0.0,2026-05-02 13:04:22
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:21
Google DNS,8.8.8.8,50.9534,0.0,2026-05-02 13:04:21
Router1,8.8.8.8,33.4394,0.0,2026-05-02 13:04:18
Localhost,127.0.0.1,0.586033,0.0,2026-05-02 13:04:18
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:04:15
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:15
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:11
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:06
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:04:01
Cloudflare DNS,1.1.1.1,32.6538,0.0,2026-05-02 13:03:58
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:03:55
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:03:55
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:03:51
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:03:48
Google DNS,8.8.8.8,61.6441,0.0,2026-05-02 13:03:41
Local Machine,127.0.0.1,0.472546,0.0,2026-05-02 13:03:41
Router1,8.8.8.8,33.7868,0.0,2026-05-02 13:03:37
Localhost,127.0.0.1,0.61965,0.0,2026-05-02 13:03:37
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:03:34
Cloudflare DNS,1.1.1.1,48.1339,0.0,2026-05-02 13:03:17
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:03:14
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:03:07
Google DNS,8.8.8.8,81.5516,0.0,2026-05-02 13:03:00
Local Machine,127.0.0.1,0.557661,0.0,2026-05-02 13:03:00
Router1,8.8.8.8,33.6766,0.0,2026-05-02 13:02:57
Localhost,127.0.0.1,0.477076,0.0,2026-05-02 13:02:57
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:02:53
Cloudflare DNS,1.1.1.1,32.9697,0.0,2026-05-02 13:02:36
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:02:33
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:02:26
Google DNS,8.8.8.8,53.1037,0.0,2026-05-02 13:02:19
Local Machine,127.0.0.1,0.596046,0.0,2026-05-02 13:02:19
Localhost,127.0.0.1,0.873327,0.0,2026-05-02 13:02:16
Router1,8.8.8.8,63.4863,0.0,2026-05-02 13:02:15
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:02:12
Cloudflare DNS,1.1.1.1,35.7399,0.0,2026-05-02 13:01:55
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:01:52
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:01:45
Google DNS,8.8.8.8,30.7138,0.0,2026-05-02 13:01:37
Local Machine,127.0.0.1,2.52318,0.0,2026-05-02 13:01:37
Router1,8.8.8.8,51.9178,0.0,2026-05-02 13:01:34
Localhost,127.0.0.1,0.444174,0.0,2026-05-02 13:01:34
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:01:31
Cloudflare DNS,1.1.1.1,53.0207,0.0,2026-05-02 13:01:14
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:01:11
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:01:04
Google DNS,8.8.8.8,35.9166,0.0,2026-05-02 13:00:56
Local Machine,127.0.0.1,0.356197,0.0,2026-05-02 13:00:56
Router1,8.8.8.8,49.8405,0.0,2026-05-02 13:00:53
Localhost,127.0.0.1,0.928164,0.0,2026-05-02 13:00:53
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:00:50
Cloudflare DNS,1.1.1.1,36.6676,0.0,2026-05-02 13:00:33
My PC,172.20.10.5,0.0,100.0,2026-05-02 13:00:30
Home Router,172.20.10.1,0.0,100.0,2026-05-02 13:00:23
Google DNS,8.8.8.8,30.0405,0.0,2026-05-02 13:00:16
Local Machine,127.0.0.1,1.81842,0.0,2026-05-02 13:00:16
Router1,8.8.8.8,67.8897,0.0,2026-05-02 13:00:13
Localhost,127.0.0.1,0.541449,0.0,2026-05-02 13:00:13
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 13:00:09
Cloudflare DNS,1.1.1.1,35.4273,0.0,2026-05-02 12:59:52
My PC,172.20.10.5,0.0,100.0,2026-05-02 12:59:49
Home Router,172.20.10.1,0.0,100.0,2026-05-02 12:59:42
Google DNS,8.8.8.8,35.2511,0.0,2026-05-02 12:59:35
Local Machine,127.0.0.1,0.349283,0.0,2026-05-02 12:59:35
Router1,8.8.8.8,37.7972,0.0,2026-05-02 12:59:32
Localhost,127.0.0.1,0.522852,0.0,2026-05-02 12:59:32
Core Router 01,192.168.1.1,0.0,100.0,2026-05-02 12:59:29
Cloudflare DNS,1.1.1.1,83.8227,0.0,2026-04-30 14:41:28
Home Router,172.20.10.1,4.18258,0.0,2026-04-30 14:41:24
My PC,172.20.10.5,0.414371,0.0,2026-04-30 14:41:24
Google DNS,8.8.8.8,26.6361,0.0,2026-04-30 14:41:21
Local Machine,127.0.0.1,0.606537,0.0,2026-04-30 14:41:21
Router1,8.8.8.8,65.2134,0.0,2026-04-30 14:41:18
Localhost,127.0.0.1,0.24581,0.0,2026-04-30 14:41:18
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:41:15
Cloudflare DNS,1.1.1.1,75.8932,0.0,2026-04-30 14:40:58
My PC,172.20.10.5,0.390768,0.0,2026-04-30 14:40:55
Home Router,172.20.10.1,3.87478,0.0,2026-04-30 14:40:54
Google DNS,8.8.8.8,85.3698,0.0,2026-04-30 14:40:51
Local Machine,127.0.0.1,0.598431,0.0,2026-04-30 14:40:51
Router1,8.8.8.8,28.2149,0.0,2026-04-30 14:40:48
Localhost,127.0.0.1,0.349045,0.0,2026-04-30 14:40:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:40:45
Cloudflare DNS,1.1.1.1,68.5532,0.0,2026-04-30 14:40:28
My PC,172.20.10.5,0.67544,0.0,2026-04-30 14:40:25
Home Router,172.20.10.1,5.1024,0.0,2026-04-30 14:40:24
Google DNS,8.8.8.8,33.7217,0.0,2026-04-30 14:40:21
Local Machine,127.0.0.1,0.267982,0.0,2026-04-30 14:40:21
Router1,8.8.8.8,108.397,0.0,2026-04-30 14:40:18
Localhost,127.0.0.1,0.464678,0.0,2026-04-30 14:40:18
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:40:15
Cloudflare DNS,1.1.1.1,98.145,0.0,2026-04-30 14:39:57
Home Router,172.20.10.1,5.09715,0.0,2026-04-30 14:39:54
My PC,172.20.10.5,0.409603,0.0,2026-04-30 14:39:54
Google DNS,8.8.8.8,26.9902,0.0,2026-04-30 14:39:51
Local Machine,127.0.0.1,0.627995,0.0,2026-04-30 14:39:51
Router1,8.8.8.8,78.0144,0.0,2026-04-30 14:39:48
Localhost,127.0.0.1,0.365973,0.0,2026-04-30 14:39:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:39:45
Cloudflare DNS,1.1.1.1,56.6742,0.0,2026-04-30 14:39:27
Home Router,172.20.10.1,3.86953,0.0,2026-04-30 14:39:24
My PC,172.20.10.5,0.459433,0.0,2026-04-30 14:39:24
Google DNS,8.8.8.8,29.9489,0.0,2026-04-30 14:39:21
Local Machine,127.0.0.1,0.463724,0.0,2026-04-30 14:39:21
Router1,8.8.8.8,27.7505,0.0,2026-04-30 14:39:18
Localhost,127.0.0.1,0.392199,0.0,2026-04-30 14:39:18
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:39:14
Cloudflare DNS,1.1.1.1,56.2446,0.0,2026-04-30 14:38:57
Home Router,172.20.10.1,4.90832,0.0,2026-04-30 14:38:54
My PC,172.20.10.5,0.505447,0.0,2026-04-30 14:38:54
Google DNS,8.8.8.8,190.828,0.0,2026-04-30 14:38:51
Local Machine,127.0.0.1,0.37837,0.0,2026-04-30 14:38:51
Router1,8.8.8.8,94.6293,0.0,2026-04-30 14:38:47
Localhost,127.0.0.1,0.504017,0.0,2026-04-30 14:38:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:38:44
Cloudflare DNS,1.1.1.1,31.9021,0.0,2026-04-30 14:38:27
Home Router,172.20.10.1,5.03492,0.0,2026-04-30 14:38:24
My PC,172.20.10.5,0.713825,0.0,2026-04-30 14:38:24
Local Machine,127.0.0.1,0.35429,0.0,2026-04-30 14:38:21
Google DNS,8.8.8.8,27.3497,0.0,2026-04-30 14:38:20
Router1,8.8.8.8,32.1746,0.0,2026-04-30 14:38:17
Localhost,127.0.0.1,0.512362,0.0,2026-04-30 14:38:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:38:14
Local Machine,127.0.0.1,0.87,0.0,2026-04-30 14:38:02
Local Machine,127.0.0.1,0.52,0.0,2026-04-30 14:37:58
Cloudflare DNS,1.1.1.1,81.9972,0.0,2026-04-30 14:37:57
Home Router,172.20.10.1,4.22168,0.0,2026-04-30 14:37:54
My PC,172.20.10.5,0.262737,0.0,2026-04-30 14:37:54
Local Machine,127.0.0.1,0.63,0.0,2026-04-30 14:37:52
Local Machine,127.0.0.1,0.71,0.0,2026-04-30 14:37:52
Local Machine,127.0.0.1,0.381708,0.0,2026-04-30 14:37:51
Google DNS,8.8.8.8,31.9591,0.0,2026-04-30 14:37:50
Router1,8.8.8.8,48.9974,0.0,2026-04-30 14:37:47
Localhost,127.0.0.1,0.504732,0.0,2026-04-30 14:37:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:37:44
Cloudflare DNS,1.1.1.1,38.2316,0.0,2026-04-30 14:37:27
Home Router,172.20.10.1,3.2053,0.0,2026-04-30 14:37:24
My PC,172.20.10.5,1.96171,0.0,2026-04-30 14:37:24
Local Machine,127.0.0.1,0.481844,0.0,2026-04-30 14:37:21
Google DNS,8.8.8.8,50.9872,0.0,2026-04-30 14:37:20
Router1,8.8.8.8,71.162,0.0,2026-04-30 14:37:17
Localhost,127.0.0.1,0.368118,0.0,2026-04-30 14:37:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:37:14
Cloudflare DNS,1.1.1.1,25.9924,0.0,2026-04-30 14:36:57
Home Router,172.20.10.1,3.47829,0.0,2026-04-30 14:36:54
My PC,172.20.10.5,0.304937,0.0,2026-04-30 14:36:54
Google DNS,8.8.8.8,30.3802,0.0,2026-04-30 14:36:51
Local Machine,127.0.0.1,0.714779,0.0,2026-04-30 14:36:51
Localhost,127.0.0.1,0.285387,0.0,2026-04-30 14:36:48
Router1,8.8.8.8,46.4833,0.0,2026-04-30 14:36:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:36:44
Cloudflare DNS,1.1.1.1,29.3291,0.0,2026-04-30 14:36:27
Home Router,172.20.10.1,3.45898,0.0,2026-04-30 14:36:24
My PC,172.20.10.5,0.337601,0.0,2026-04-30 14:36:24
Google DNS,8.8.8.8,28.8756,0.0,2026-04-30 14:36:21
Local Machine,127.0.0.1,0.415087,0.0,2026-04-30 14:36:21
Router1,8.8.8.8,53.8857,0.0,2026-04-30 14:36:17
Localhost,127.0.0.1,0.311613,0.0,2026-04-30 14:36:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:36:14
Cloudflare DNS,1.1.1.1,30.7512,0.0,2026-04-30 14:35:57
Home Router,172.20.10.1,3.38531,0.0,2026-04-30 14:35:54
My PC,172.20.10.5,0.526905,0.0,2026-04-30 14:35:54
Google DNS,8.8.8.8,31.1918,0.0,2026-04-30 14:35:51
Local Machine,127.0.0.1,0.361443,0.0,2026-04-30 14:35:51
Router1,8.8.8.8,81.9867,0.0,2026-04-30 14:35:48
Localhost,127.0.0.1,1.30272,0.0,2026-04-30 14:35:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 14:35:44
Home Router,172.20.10.1,5.41401,0.0,2026-04-30 13:29:11
My PC,172.20.10.5,0.474691,0.0,2026-04-30 13:29:11
Router1,8.8.8.8,34.4296,0.0,2026-04-30 13:29:09
Localhost,127.0.0.1,0.372171,0.0,2026-04-30 13:29:09
Google DNS,8.8.8.8,39.4258,0.0,2026-04-30 13:29:08
Local Machine,127.0.0.1,0.39506,0.0,2026-04-30 13:29:08
Home Router,172.20.10.1,6.61993,0.0,2026-04-30 13:29:07
My PC,172.20.10.5,0.46134,0.0,2026-04-30 13:29:07
Router1,8.8.8.8,66.1349,0.0,2026-04-30 13:29:05
Localhost,127.0.0.1,0.390291,0.0,2026-04-30 13:29:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 13:29:05
Local Machine,127.0.0.1,0.409842,0.0,2026-04-30 13:29:04
Cloudflare DNS,1.1.1.1,69.5915,0.0,2026-04-30 13:29:04
Google DNS,8.8.8.8,33.9937,0.0,2026-04-30 13:29:03
Home Router,172.20.10.1,20.6127,0.0,2026-04-30 13:29:01
My PC,172.20.10.5,0.390291,0.0,2026-04-30 13:29:01
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 13:29:01
Router1,8.8.8.8,63.1285,0.0,2026-04-30 13:29:00
Localhost,127.0.0.1,0.469923,0.0,2026-04-30 13:29:00
Google DNS,8.8.8.8,51.5764,0.0,2026-04-30 13:28:58
Local Machine,127.0.0.1,0.546217,0.0,2026-04-30 13:28:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 13:28:57
Router1,8.8.8.8,90.6501,0.0,2026-04-30 13:28:55
Localhost,127.0.0.1,0.463724,0.0,2026-04-30 13:28:55
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 13:28:51
Cloudflare DNS,1.1.1.1,31.6737,0.0,2026-04-30 13:28:48
Home Router,172.20.10.1,44.1632,0.0,2026-04-30 13:28:45
My PC,172.20.10.5,0.379086,0.0,2026-04-30 13:28:45
Cloudflare DNS,1.1.1.1,62.3376,0.0,2026-04-30 13:28:44
Google DNS,8.8.8.8,46.8614,0.0,2026-04-30 13:28:42
Local Machine,127.0.0.1,0.392914,0.0,2026-04-30 13:28:42
Home Router,172.20.10.1,2.3787,0.0,2026-04-30 13:28:41
My PC,172.20.10.5,0.389338,0.0,2026-04-30 13:28:41
Cloudflare DNS,1.1.1.1,64.8487,0.0,2026-04-30 13:28:40
Router1,8.8.8.8,72.978,0.0,2026-04-30 13:28:39
Localhost,127.0.0.1,0.321388,0.0,2026-04-30 13:28:39
Google DNS,8.8.8.8,43.4968,0.0,2026-04-30 13:28:38
Local Machine,127.0.0.1,0.663996,0.0,2026-04-30 13:28:38
Home Router,172.20.10.1,3.76153,0.0,2026-04-30 13:28:37
My PC,172.20.10.5,0.427246,0.0,2026-04-30 13:28:37
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 13:28:36
Router1,8.8.8.8,31.6336,0.0,2026-04-30 13:28:35
Localhost,127.0.0.1,0.538826,0.0,2026-04-30 13:28:35
Google DNS,8.8.8.8,76.2851,0.0,2026-04-30 13:28:34
Local Machine,127.0.0.1,0.420809,0.0,2026-04-30 13:28:34
Cloudflare DNS,1.1.1.1,36.5007,0.0,2026-04-30 13:28:34
Localhost,127.0.0.1,0.412703,0.0,2026-04-30 13:28:31
Home Router,172.20.10.1,18.9967,0.0,2026-04-30 13:28:31
My PC,172.20.10.5,0.492334,0.0,2026-04-30 13:28:31
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 13:28:31
Router1,8.8.8.8,51.1878,0.0,2026-04-30 13:28:30
Google DNS,8.8.8.8,77.5776,0.0,2026-04-30 13:28:28
Local Machine,127.0.0.1,0.347137,0.0,2026-04-30 13:28:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 13:28:27
Router1,8.8.8.8,77.2424,0.0,2026-04-30 13:28:25
Localhost,127.0.0.1,0.457048,0.0,2026-04-30 13:28:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 13:28:21
Cloudflare DNS,1.1.1.1,90.2572,0.0,2026-04-30 13:28:19
Home Router,172.20.10.1,3.92962,0.0,2026-04-30 13:28:15
My PC,172.20.10.5,0.47636,0.0,2026-04-30 13:28:15
